X,Y,FID,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Snow_Em_Na,Day_ID,Tow_Distri
-93.25009155,44.98598862,3673,271118353520,2018-02-25T00:00:00.000Z,317 4TH AVE SE,44.98598862,-93.25009155,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.2390213,44.9812355,3674,271118351927,2018-02-24T00:00:00.000Z,318 12TH AVE SE,44.9812355,-93.2390213,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.28315735,44.96792984,3675,271118321065,2018-02-23T00:00:00.000Z,318 15TH ST W,44.96792984,-93.28315735,478.1000(a),Snow emergency parking restrictions - snow emergency route,Loring Park,Central,7,Yardville,1,3
-93.27171326,44.9639473,3676,271118346789,2018-02-24T00:00:00.000Z,318 19TH ST E,44.9639473,-93.27171326,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,6,Yardville,2,3
-93.248369,44.984802,3677,271118340228,2018-02-24T00:00:00.000Z,318 5TH AVE SE,44.984802,-93.248369,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.24845123,44.98825073,3678,271118346176,2018-02-24T00:00:00.000Z,318 6TH ST SE,44.98825073,-93.24845123,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.30201721,44.98137283,3679,271118323284,2018-02-24T00:00:00.000Z,318 KNOX AVE N,44.98137283,-93.30201721,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Yardville,2,3
-93.239127,44.981288,3680,271118349972,2018-02-25T00:00:00.000Z,319 12TH AVE SE,44.981288,-93.239127,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.27189636,44.96399307,3681,271118351368,2018-02-25T00:00:00.000Z,319 19TH ST E,44.96399307,-93.27189636,478.1000(c),Snow emergency parking restrictions - odd number address,Steven's Square - Loring Heights,Central,6,Yardville,3,3
-93.27185822,44.95008087,3682,271118354285,2018-02-25T00:00:00.000Z,319 29TH ST E,44.95008087,-93.27185822,478.1000(c),Snow emergency parking restrictions - odd number address,Phillips West,Phillips,6,Yardville,3,3
-93.28385925,44.94475555,3683,271118349987,2018-02-25T00:00:00.000Z,319 32ND ST W,44.94475555,-93.28385925,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.27155304,44.92515182,3684,271118349695,2018-02-25T00:00:00.000Z,319 43RD ST E,44.92515183,-93.27155304,478.1000(c),Snow emergency parking restrictions - odd number address,Regina,Nokomis,8,Yardville,3,5
-93.28409576,44.91775894,3685,271118324585,2018-02-25T00:00:00.000Z,319 47TH ST W,44.91775894,-93.28409576,478.1000(c),Snow emergency parking restrictions - odd number address,Tangletown,Southwest,11,Yardville,3,5
-93.25025177,44.9859848,3686,271118353519,2018-02-25T00:00:00.000Z,319 4TH AVE SE,44.9859848,-93.25025177,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.30451202,44.98033524,3687,271118326440,2018-02-25T00:00:00.000Z,319 MORGAN AVE N,44.98033524,-93.30451202,478.1000(c),Snow emergency parking restrictions - odd number address,Harrison,Near North,5,Yardville,3,3
-93.22047424,44.96605301,3688,271118345779,2018-02-23T00:00:00.000Z,32 27TH AVE SE,44.96605301,-93.22047424,478.1000(a),Snow emergency parking restrictions - snow emergency route,Prospect Park - East River Road,University,2,Yardville,1,4
-93.27159882,44.96395111,3689,271118346791,2018-02-24T00:00:00.000Z,320 19TH ST E,44.96395111,-93.27159882,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,6,Yardville,2,3
-93.27207947,44.94498444,3690,271118335267,2018-02-24T00:00:00.000Z,320 32ND ST E,44.94498444,-93.27207947,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.28392029,44.944767,3691,271118342905,2018-02-24T00:00:00.000Z,320 32ND ST W,44.944767,-93.28392029,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Yardville,2,5
-93.251146,44.986291,3692,271118340216,2018-02-24T00:00:00.000Z,320 3RD AVE SE,44.986291,-93.251146,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.2498703,44.9861412,3693,271118351437,2018-02-24T00:00:00.000Z,320 4TH AVE SE,44.9861412,-93.2498703,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.25765991,44.99226761,3694,271118344928,2018-02-24T00:00:00.000Z,320 4TH ST NE,44.99226761,-93.25765991,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony West,Northeast,3,Yardville,2,2
-93.24784088,44.98929977,3695,271118345581,2018-02-24T00:00:00.000Z,320 7TH ST SE,44.98929977,-93.24784088,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.25378418,44.94454575,3696,271118349200,2018-02-24T00:00:00.000Z,3200 15TH AVE S,44.94454575,-93.25378418,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.2375412,44.94454956,3697,271118345927,2018-02-24T00:00:00.000Z,3200 24TH AVE S,44.94454956,-93.2375412,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.26900482,44.94469452,3698,271118346361,2018-02-24T00:00:00.000Z,3200 5TH AVE S,44.94469452,-93.26900482,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.28927612,45.01321411,3699,271118352284,2018-02-24T00:00:00.000Z,3200 ALDRICH AVE N,45.01321411,-93.28927612,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.29715729,44.944561,3700,271118350479,2018-02-24T00:00:00.000Z,3200 GIRARD AVE S,44.944561,-93.29715729,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.24622345,44.94448471,3701,271118341883,2018-02-24T00:00:00.000Z,3200 LONGFELLOW AVE S,44.94448471,-93.24622345,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.22485352,44.93571854,3702,271118352689,2018-02-25T00:00:00.000Z,3201 37TH ST E,44.93571854,-93.22485352,478.1000(c),Snow emergency parking restrictions - odd number address,Howe,Longfellow,12,Yardville,3,6
-93.29701996,44.9446106,3703,271118329064,2018-02-25T00:00:00.000Z,3201 GIRARD AVE S,44.9446106,-93.29701996,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.32039642,44.91791153,3704,271118319192,2018-02-24T00:00:00.000Z,3202 47TH ST W,44.91791153,-93.32039642,478.1000(b),Snow emergency parking restrictions - even number address,Fulton,Southwest,13,Yardville,2,5
-93.29558563,44.94467926,3705,271118352817,2018-02-24T00:00:00.000Z,3202 EMERSON AVE S,44.94467926,-93.29558563,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29707336,44.94456482,3706,271118351135,2018-02-24T00:00:00.000Z,3202 GIRARD AVE S,44.94456482,-93.29707336,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.24629974,44.94491959,3707,271118341882,2018-02-24T00:00:00.000Z,3202 LONGFELLOW AVE S,44.94491959,-93.24629974,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.22797394,44.93774796,3708,271118353233,2018-02-25T00:00:00.000Z,3203 36TH ST E,44.93774796,-93.22797394,478.1000(c),Snow emergency parking restrictions - odd number address,Howe,Longfellow,12,Yardville,3,6
-93.29311371,45.01335144,3709,271118356102,2018-02-25T00:00:00.000Z,3203 DUPONT AVE N,45.01335144,-93.29311371,478.1000(c),Snow emergency parking restrictions - odd number address,Folwell,Camden,4,Yardville,3,1
-93.29558563,44.94460678,3710,271118355228,2018-02-25T00:00:00.000Z,3203 FREMONT AVE S,44.94460678,-93.29558563,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.26010132,44.94441605,3711,271118347118,2018-02-24T00:00:00.000Z,3204 10TH AVE S,44.94441605,-93.26010132,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.25378418,44.94448853,3712,271118349199,2018-02-24T00:00:00.000Z,3204 15TH AVE S,44.94448853,-93.25378418,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.24057007,44.94457245,3713,271118344228,2018-02-24T00:00:00.000Z,3204 22ND AVE S,44.94457245,-93.24057007,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.28489685,45.01324844,3714,271118351693,2018-02-24T00:00:00.000Z,3204 4TH ST N,45.01324844,-93.28489685,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.26898193,44.94451523,3715,271118346360,2018-02-24T00:00:00.000Z,3204 5TH AVE S,44.94451523,-93.26898193,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.28925323,45.01338959,3716,271118352283,2018-02-24T00:00:00.000Z,3204 ALDRICH AVE N,45.01338959,-93.28925323,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.2919693,44.94434738,3717,271118354439,2018-02-24T00:00:00.000Z,3204 COLFAX AVE S,44.94434738,-93.2919693,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29683685,45.01341629,3718,271118344665,2018-02-24T00:00:00.000Z,3204 GIRARD AVE N,45.01341629,-93.29683685,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.29715729,44.94448853,3719,271118351136,2018-02-24T00:00:00.000Z,3204 GIRARD AVE S,44.94448853,-93.29715729,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.30068207,45.0135994,3720,271118348073,2018-02-24T00:00:00.000Z,3204 JAMES AVE N,45.0135994,-93.30068207,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.21659088,44.94479752,3721,271118354818,2018-02-25T00:00:00.000Z,3205 39TH AVE S,44.94479752,-93.21659088,478.1000(c),Snow emergency parking restrictions - odd number address,Cooper,Longfellow,2,Yardville,3,6
-93.21653748,44.94496918,3722,271118354819,2018-02-25T00:00:00.000Z,3205 39TH AVE S,44.94496918,-93.21653748,478.1000(c),Snow emergency parking restrictions - odd number address,Cooper,Longfellow,2,Yardville,3,6
-93.29184723,45.01338577,3723,271118356067,2018-02-25T00:00:00.000Z,3205 COLFAX AVE N,45.01338577,-93.29184723,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.29315948,45.01337433,3724,271118356101,2018-02-25T00:00:00.000Z,3205 DUPONT AVE N,45.01337433,-93.29315948,478.1000(c),Snow emergency parking restrictions - odd number address,Folwell,Camden,4,Yardville,3,1
-93.2868576,44.94441986,3725,271118356550,2018-02-25T00:00:00.000Z,3205 GARFIELD AVE S,44.94441986,-93.28685761,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.29927826,44.94442749,3726,271118355213,2018-02-25T00:00:00.000Z,3205 HOLMES AVE,44.94442749,-93.29927826,478.1000(c),Snow emergency parking restrictions - odd number address,ECCO,Calhoun Isle,10,Yardville,3,5
-93.31236267,45.01374054,3727,271118351862,2018-02-25T00:00:00.000Z,3205 SHERIDAN AVE N,45.01374054,-93.31236267,478.1000(c),Snow emergency parking restrictions - odd number address,Cleveland,Camden,4,Yardville,3,1
-93.28490448,45.01328278,3728,271118351692,2018-02-24T00:00:00.000Z,3206 4TH ST N,45.01328278,-93.28490448,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.27152252,44.94453812,3729,271118343549,2018-02-24T00:00:00.000Z,3206 CLINTON AVE S,44.94453812,-93.27152252,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.26142883,44.9445076,3730,271118346209,2018-02-24T00:00:00.000Z,3206 ELLIOT AVE,44.9445076,-93.26142883,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.29961395,44.94440079,3731,271118347202,2018-02-24T00:00:00.000Z,3206 HOLMES AVE,44.94440079,-93.29961395,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Yardville,2,5
-93.23589325,45.0260849,3732,271118336817,2018-02-24T00:00:00.000Z,3206 ULYSSES ST NE,45.0260849,-93.23589325,478.1000(b),Snow emergency parking restrictions - even number address,Waite Park,Northeast,1,Yardville,2,2
-93.22470093,44.93576813,3733,271118352690,2018-02-25T00:00:00.000Z,3207 37TH ST E,44.93576813,-93.22470093,478.1000(c),Snow emergency parking restrictions - odd number address,Howe,Longfellow,12,Yardville,3,6
-93.2849884,45.01349258,3734,271118354414,2018-02-25T00:00:00.000Z,3207 4TH ST N,45.01349258,-93.2849884,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.2918396,45.01341248,3735,271118356066,2018-02-25T00:00:00.000Z,3207 COLFAX AVE N,45.01341248,-93.2918396,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.29706573,44.94441986,3736,271118329065,2018-02-25T00:00:00.000Z,3207 GIRARD AVE S,44.94441986,-93.29706573,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.29812622,45.01347733,3737,271118356775,2018-02-25T00:00:00.000Z,3207 HUMBOLDT AVE N,45.01347733,-93.29812622,478.1000(c),Snow emergency parking restrictions - odd number address,Folwell,Camden,4,Yardville,3,1
-93.24488831,44.94430542,3738,271118342526,2018-02-24T00:00:00.000Z,3208 19TH AVE S,44.94430542,-93.24488831,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.28492737,45.0134964,3739,271118351250,2018-02-24T00:00:00.000Z,3208 4TH ST N,45.0134964,-93.28492737,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.28488922,45.01340103,3740,271118351691,2018-02-24T00:00:00.000Z,3208 4TH ST N,45.01340103,-93.28488922,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.29471588,44.94433975,3741,271118352818,2018-02-24T00:00:00.000Z,3208 EMERSON AVE S,44.94433975,-93.29471588,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29684448,45.0134964,3742,271118344666,2018-02-24T00:00:00.000Z,3208 GIRARD AVE N,45.0134964,-93.29684448,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.29707336,44.94434357,3743,271118351137,2018-02-24T00:00:00.000Z,3208 GIRARD AVE S,44.94434357,-93.29707336,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29814911,45.01362228,3744,271118347438,2018-02-24T00:00:00.000Z,3208 HUMBOLDT AVE N,45.01362228,-93.29814911,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.30068207,45.0135994,3745,271118348072,2018-02-24T00:00:00.000Z,3208 JAMES AVE N,45.0135994,-93.30068207,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.31191254,45.01258469,3746,271118330075,2018-02-24T00:00:00.000Z,3208 SHERIDAN AVE N,45.01258469,-93.31191254,478.1000(b),Snow emergency parking restrictions - even number address,Jordan,Near North,4,Yardville,2,1
-93.2869339,44.94412613,3747,271118356549,2018-02-25T00:00:00.000Z,3209 GARFIELD AVE S,44.94412613,-93.2869339,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.29705811,44.94433212,3748,271118329066,2018-02-25T00:00:00.000Z,3209 GIRARD AVE S,44.94433212,-93.29705811,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.26635742,44.94467163,3749,271118343511,2018-02-25T00:00:00.000Z,3209 OAKLAND AVE S,44.94467163,-93.26635742,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.26396179,45.00741577,3750,271118351253,2018-02-25T00:00:00.000Z,321 19TH AVE NE,45.00741577,-93.26396179,478.1000(c),Snow emergency parking restrictions - odd number address,Bottineau,Northeast,3,Yardville,3,2
-93.247412,44.984726,3751,271118347756,2018-02-25T00:00:00.000Z,321 6TH AVE SE,44.984726,-93.247412,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.24595642,44.98395538,3752,271118354727,2018-02-25T00:00:00.000Z,321 7TH AVE SE,44.98395538,-93.24595642,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.244671,44.983555,3753,271118349514,2018-02-25T00:00:00.000Z,321 8TH AVE SE,44.983555,-93.244671,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.246279,44.991146,3754,271118347327,2018-02-25T00:00:00.000Z,321 9TH ST SE,44.991146,-93.246279,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.30457306,44.9805336,3755,271118326441,2018-02-25T00:00:00.000Z,321 MORGAN AVE N,44.9805336,-93.30457306,478.1000(c),Snow emergency parking restrictions - odd number address,Harrison,Near North,5,Yardville,3,3
-93.25115204,44.99443817,3756,271118350494,2018-02-25T00:00:00.000Z,321 QUINCY ST NE,44.99443817,-93.25115204,478.1000(c),Snow emergency parking restrictions - odd number address,St. Anthony East,Northeast,3,Yardville,3,2
-93.25375366,44.94445801,3757,271118349201,2018-02-24T00:00:00.000Z,3210 15TH AVE S,44.94445801,-93.25375366,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.24241638,44.94397354,3758,271118343891,2018-02-24T00:00:00.000Z,3210 21ST AVE S,44.94397354,-93.24241638,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.28926849,45.01355743,3759,271118352282,2018-02-24T00:00:00.000Z,3210 ALDRICH AVE N,45.01355743,-93.28926849,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.2958374,44.94435501,3760,271118348201,2018-02-24T00:00:00.000Z,3210 FREMONT AVE S,44.94435501,-93.2958374,478.1000(b),Snow emergency parking restrictions - even number address,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29683685,45.0135994,3761,271118344667,2018-02-24T00:00:00.000Z,3210 GIRARD AVE N,45.0135994,-93.29683685,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.23742676,44.94444275,3762,271118350948,2018-02-25T00:00:00.000Z,3211 24TH AVE S,44.94444275,-93.23742676,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.22415161,44.93600082,3763,271118352691,2018-02-25T00:00:00.000Z,3211 37TH ST E,44.93600082,-93.22415161,478.1000(c),Snow emergency parking restrictions - odd number address,Howe,Longfellow,12,Yardville,3,6
-93.29186249,45.01355743,3764,271118356065,2018-02-25T00:00:00.000Z,3211 COLFAX AVE N,45.01355743,-93.29186249,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.29450989,44.94442368,3765,271118330593,2018-02-25T00:00:00.000Z,3211 EMERSON AVE S,44.94442368,-93.29450989,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.29709625,44.9443512,3766,271118329067,2018-02-25T00:00:00.000Z,3211 GIRARD AVE S,44.9443512,-93.29709625,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.26633453,44.94456863,3767,271118343512,2018-02-25T00:00:00.000Z,3211 OAKLAND AVE S,44.94456863,-93.26633453,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.25125122,44.94431305,3768,271118349923,2018-02-24T00:00:00.000Z,3212 16TH AVE S,44.94431305,-93.25125122,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.24996185,44.9442482,3769,271118351626,2018-02-24T00:00:00.000Z,3212 17TH AVE S,44.9442482,-93.24996185,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.28928375,45.01357651,3770,271118352281,2018-02-24T00:00:00.000Z,3212 ALDRICH AVE N,45.01357651,-93.28928375,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.29471588,44.94433975,3771,271118352819,2018-02-24T00:00:00.000Z,3212 EMERSON AVE S,44.94433975,-93.29471588,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29581451,44.94431305,3772,271118348200,2018-02-24T00:00:00.000Z,3212 FREMONT AVE S,44.94431305,-93.29581451,478.1000(b),Snow emergency parking restrictions - even number address,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29707336,44.94427109,3773,271118351138,2018-02-24T00:00:00.000Z,3212 GIRARD AVE S,44.94427109,-93.29707336,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.24634552,44.94430161,3774,271118341881,2018-02-24T00:00:00.000Z,3212 LONGFELLOW AVE S,44.94430161,-93.24634552,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.23711395,44.94416046,3775,271118350947,2018-02-25T00:00:00.000Z,3213 24TH AVE S,44.94416046,-93.23711395,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.28497314,45.01362228,3776,271118354413,2018-02-25T00:00:00.000Z,3213 4TH ST N,45.01362228,-93.28497314,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.26898193,44.94444275,3777,271118353905,2018-02-25T00:00:00.000Z,3213 5TH AVE S,44.94444275,-93.26898193,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.29312134,45.01360321,3778,271118356100,2018-02-25T00:00:00.000Z,3213 DUPONT AVE N,45.01360321,-93.29312134,478.1000(c),Snow emergency parking restrictions - odd number address,Folwell,Camden,4,Yardville,3,1
-93.2868576,44.9442749,3779,271118356548,2018-02-25T00:00:00.000Z,3213 GARFIELD AVE S,44.9442749,-93.28685761,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.28562164,44.9443512,3780,271118338361,2018-02-25T00:00:00.000Z,3213 HARRIET AVE S,44.9443512,-93.28562164,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.28138733,44.94432068,3781,271118356594,2018-02-25T00:00:00.000Z,3213 PILLSBURY AVE,44.94432068,-93.28138733,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.31109619,45.01377869,3782,271118350971,2018-02-25T00:00:00.000Z,3213 RUSSELL AVE N,45.01377869,-93.31109619,478.1000(c),Snow emergency parking restrictions - odd number address,Cleveland,Camden,4,Yardville,3,1
-93.25124359,44.94412231,3783,271118349924,2018-02-24T00:00:00.000Z,3214 16TH AVE S,44.94412231,-93.25124359,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.24996948,44.94417572,3784,271118351625,2018-02-24T00:00:00.000Z,3214 17TH AVE S,44.94417572,-93.24996948,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.24229431,44.94394302,3785,271118343892,2018-02-24T00:00:00.000Z,3214 21ST AVE S,44.94394302,-93.24229431,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.28491974,45.01357269,3786,271118351251,2018-02-24T00:00:00.000Z,3214 4TH ST N,45.01357269,-93.28491974,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.29305267,45.01376343,3787,271118353055,2018-02-24T00:00:00.000Z,3214 DUPONT AVE N,45.01376343,-93.29305267,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Yardville,2,1
-93.29707336,44.94412613,3788,271118351139,2018-02-24T00:00:00.000Z,3214 GIRARD AVE S,44.94412613,-93.29707336,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
-93.29935455,45.01371002,3789,271118348046,2018-02-24T00:00:00.000Z,3214 IRVING AVE N,45.01371002,-93.29935455,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.30062866,45.01385498,3790,271118348071,2018-02-24T00:00:00.000Z,3214 JAMES AVE N,45.01385498,-93.30062866,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.30192566,45.01366425,3791,271118352742,2018-02-24T00:00:00.000Z,3214 KNOX AVE N,45.01366425,-93.30192566,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,Yardville,2,1
-93.2550354,44.94436264,3792,271118341527,2018-02-25T00:00:00.000Z,3215 14TH AVE S,44.94436264,-93.2550354,478.1000(c),Snow emergency parking restrictions - odd number address,Powderhorn Park,Powderhorn,9,Yardville,3,6
-93.23726654,44.94422913,3793,271118350946,2018-02-25T00:00:00.000Z,3215 24TH AVE S,44.94422913,-93.23726654,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.26898956,44.94429779,3794,271118353904,2018-02-25T00:00:00.000Z,3215 5TH AVE S,44.94429779,-93.26898956,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.28929901,45.0136261,3795,271118355985,2018-02-25T00:00:00.000Z,3215 ALDRICH AVE N,45.0136261,-93.28929901,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.29060364,45.01369476,3796,271118356027,2018-02-25T00:00:00.000Z,3215 BRYANT AVE N,45.01369476,-93.29060364,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.29182434,45.01373672,3797,271118356064,2018-02-25T00:00:00.000Z,3215 COLFAX AVE N,45.01373672,-93.29182434,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,Yardville,3,1
-93.25000763,44.94412613,3798,271118351624,2018-02-24T00:00:00.000Z,3216 17TH AVE S,44.94412613,-93.25000763,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
