X,Y,FID,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Snow_Em_Na,Day_ID,Tow_Distri
-93.25749207,44.92949677,3712,271118341976,2018-02-26T00:00:00.000Z,4034 12TH AVE S,44.92949677,-93.25749207,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.25367737,44.92996216,3713,271118355740,2018-02-26T00:00:00.000Z,4034 15TH AVE S,44.92996216,-93.25367737,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.29318237,45.028862,3714,271118361267,2018-02-26T00:00:00.000Z,4034 DUPONT AVE N,45.028862,-93.29318237,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.21759796,44.92878723,3715,271118346600,2018-02-26T00:00:00.000Z,4038 38TH AVE S,44.92878723,-93.21759796,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.31608582,45.02880859,3716,271118359346,2018-02-26T00:00:00.000Z,4038 VINCENT AVE N,45.02880859,-93.31608582,478.1000(b),Snow emergency parking restrictions - even number address,Victory,Camden,4,Xerxes,2,1
-93.23980713,44.98226929,3717,271118358545,2018-02-26T00:00:00.000Z,404 11TH AVE SE,44.98226929,-93.23980713,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.27176666,44.98729324,3718,271118343456,2018-02-25T00:00:00.000Z,404 1ST ST N,44.98729324,-93.27176666,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Xerxes,1,1
-93.2844696,44.96097565,3719,271118356475,2018-02-26T00:00:00.000Z,404 22ND ST W,44.96097565,-93.2844696,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,Xerxes,2,3
-93.28466034,44.94477463,3720,271118355034,2018-02-26T00:00:00.000Z,404 32ND ST W,44.94477463,-93.28466034,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.28523254,45.01503372,3721,271118359362,2018-02-26T00:00:00.000Z,404 33RD AVE N,45.01503372,-93.28523254,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Xerxes,2,1
-93.28455353,44.93228531,3722,271118359853,2018-02-26T00:00:00.000Z,404 39TH ST W,44.93228531,-93.28455353,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.25498199,44.92937088,3723,271118341955,2018-02-26T00:00:00.000Z,4040 14TH AVE S,44.92937088,-93.25498199,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.25370789,44.92948532,3724,271118355739,2018-02-26T00:00:00.000Z,4040 15TH AVE S,44.92948532,-93.25370789,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.21791077,44.92906952,3725,271118346599,2018-02-26T00:00:00.000Z,4040 38TH AVE S,44.92906952,-93.21791077,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.31612396,45.02884674,3726,271118359345,2018-02-26T00:00:00.000Z,4040 VINCENT AVE N,45.02884674,-93.31612396,478.1000(b),Snow emergency parking restrictions - even number address,Victory,Camden,4,Xerxes,2,1
-93.25370789,44.92930984,3727,271118355738,2018-02-26T00:00:00.000Z,4042 15TH AVE S,44.92930985,-93.25370789,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.29193878,45.0290947,3728,271118361242,2018-02-26T00:00:00.000Z,4042 COLFAX AVE N,45.0290947,-93.29193878,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.29192352,45.02920151,3729,271118361241,2018-02-26T00:00:00.000Z,4044 COLFAX AVE N,45.02920151,-93.29192352,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.26123047,44.92909241,3730,271118342021,2018-02-26T00:00:00.000Z,4044 ELLIOT AVE,44.92909241,-93.26123047,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.26628113,44.92906952,3731,271118358296,2018-02-26T00:00:00.000Z,4044 OAKLAND AVE S,44.92906952,-93.26628113,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.23471832,44.92897415,3732,271118353250,2018-02-26T00:00:00.000Z,4046 26TH AVE S,44.92897415,-93.23471832,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.29192352,45.02929688,3733,271118361240,2018-02-26T00:00:00.000Z,4046 COLFAX AVE N,45.02929688,-93.29192352,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.22219086,44.92930984,3734,271118354646,2018-02-26T00:00:00.000Z,4046 SNELLING AVE S,44.92930985,-93.22219086,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.29194641,45.0293045,3735,271118361239,2018-02-26T00:00:00.000Z,4048 COLFAX AVE N,45.0293045,-93.29194641,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.29963684,44.9422226,3736,271118357160,2018-02-26T00:00:00.000Z,4048 PLEASANT AVE,44.9422226,-93.29963684,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.25370789,44.92894745,3737,271118355737,2018-02-26T00:00:00.000Z,4050 15TH AVE S,44.92894745,-93.25370789,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.23470306,44.9288559,3738,271118353249,2018-02-26T00:00:00.000Z,4052 26TH AVE S,44.9288559,-93.23470306,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.25365448,44.9289093,3739,271118355736,2018-02-26T00:00:00.000Z,4054 15TH AVE S,44.9289093,-93.25365448,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.21912384,44.92886353,3740,271118359756,2018-02-27T00:00:00.000Z,4055 37TH AVE S,44.92886353,-93.21912384,478.1000(c),Snow emergency parking restrictions - odd number address,Hiawatha,Longfellow,12,Xerxes,3,6
-93.25367737,44.92884064,3741,271118355735,2018-02-26T00:00:00.000Z,4058 15TH AVE S,44.92884064,-93.25367737,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.23969269,44.98231125,3742,271118358546,2018-02-26T00:00:00.000Z,406 11TH AVE SE,44.98231125,-93.23969269,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.28536987,45.02194977,3743,271118354473,2018-02-26T00:00:00.000Z,406 37TH AVE N,45.02194977,-93.28536987,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Xerxes,2,1
-93.24536133,44.98459244,3744,271118358535,2018-02-26T00:00:00.000Z,406 7TH AVE SE,44.98459244,-93.24536133,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.23957062,44.98227692,3745,271118358547,2018-02-26T00:00:00.000Z,408 11TH AVE SE,44.98227692,-93.23957062,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.27198792,44.98744583,3746,271118343454,2018-02-25T00:00:00.000Z,408 1ST ST N,44.98744583,-93.27198792,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Xerxes,1,1
-93.27207947,44.98749924,3747,271118343455,2018-02-25T00:00:00.000Z,408 1ST ST N,44.98749924,-93.27207947,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Xerxes,1,1
-93.2452774,44.98459625,3748,271118358536,2018-02-26T00:00:00.000Z,408 7TH AVE SE,44.98459625,-93.2452774,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.28553772,45.0149498,3749,271118359363,2018-02-26T00:00:00.000Z,410 33RD AVE N,45.0149498,-93.28553772,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Xerxes,2,1
-93.25498962,44.92855835,3750,271118341956,2018-02-26T00:00:00.000Z,4104 14TH AVE S,44.92855835,-93.25498962,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.24103546,44.9282341,3751,271118354319,2018-02-26T00:00:00.000Z,4104 22ND AVE S,44.9282341,-93.24103546,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.2270813,44.92839813,3752,271118342356,2018-02-26T00:00:00.000Z,4106 31ST AVE S,44.92839813,-93.2270813,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.25752258,44.92844009,3753,271118341977,2018-02-26T00:00:00.000Z,4108 12TH AVE S,44.92844009,-93.25752258,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.21465302,44.92839432,3754,271118348305,2018-02-26T00:00:00.000Z,4108 41ST ST E,44.92839432,-93.21465302,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.23599243,44.92834473,3755,271118353246,2018-02-26T00:00:00.000Z,4110 25TH AVE S,44.92834473,-93.23599243,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.21779633,44.92830658,3756,271118346598,2018-02-26T00:00:00.000Z,4112 38TH AVE S,44.92830658,-93.21779633,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.29963684,44.9422226,3757,271118352719,2018-02-26T00:00:00.000Z,4112 GARFIELD AVE S,44.9422226,-93.29963684,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.22960663,44.92817688,3758,271118354637,2018-02-26T00:00:00.000Z,4114 30TH AVE S,44.92817688,-93.22960663,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.21284485,44.94681168,3759,271118349093,2018-02-26T00:00:00.000Z,4114 31ST ST E,44.94681168,-93.21284485,478.1000(b),Snow emergency parking restrictions - even number address,Cooper,Longfellow,2,Xerxes,2,6
-93.2334137,44.92823792,3760,271118353254,2018-02-26T00:00:00.000Z,4116 27TH AVE S,44.92823792,-93.2334137,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.26125336,44.92808151,3761,271118342004,2018-02-26T00:00:00.000Z,4118 ELLIOT AVE,44.92808151,-93.26125336,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.23967743,44.98249435,3762,271118358548,2018-02-26T00:00:00.000Z,412 11TH AVE SE,44.98249435,-93.23967743,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.28559875,45.00260544,3763,271118361290,2018-02-26T00:00:00.000Z,412 23RD AVE N,45.00260544,-93.28559875,478.1000(b),Snow emergency parking restrictions - even number address,Hawthorne,Near North,5,Xerxes,2,1
-93.26998138,44.94499969,3764,271118352422,2018-02-26T00:00:00.000Z,412 32ND ST E,44.94499969,-93.26998138,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Xerxes,2,5
-93.28449249,44.94499969,3765,271118341578,2018-02-26T00:00:00.000Z,412 32ND ST W,44.94499969,-93.28449249,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.28500366,44.94130707,3766,271118359838,2018-02-26T00:00:00.000Z,412 34TH ST W,44.94130707,-93.28500366,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.26953125,44.93236923,3767,271118352766,2018-02-26T00:00:00.000Z,412 39TH ST E,44.93236923,-93.26953125,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.2698822,44.93051529,3768,271118352775,2018-02-26T00:00:00.000Z,412 40TH ST E,44.93051529,-93.2698822,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.248447,44.986827,3769,271118356241,2018-02-26T00:00:00.000Z,412 5TH ST SE,44.986827,-93.248447,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.24753571,44.98790359,3770,271118357977,2018-02-26T00:00:00.000Z,412 6TH ST SE,44.9879036,-93.24753571,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.2452774,44.98459625,3771,271118358537,2018-02-26T00:00:00.000Z,412 7TH AVE SE,44.98459625,-93.2452774,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.243415,44.984075,3772,271118356197,2018-02-26T00:00:00.000Z,412 8TH AVE SE,44.984075,-93.243415,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.28943634,45.03015137,3773,271118361215,2018-02-26T00:00:00.000Z,4122 ALDRICH AVE N,45.03015137,-93.28943634,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.25499725,44.92782211,3774,271118341957,2018-02-26T00:00:00.000Z,4124 14TH AVE S,44.92782211,-93.25499725,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.3146286,45.02994537,3775,271118359379,2018-02-27T00:00:00.000Z,4125 UPTON AVE N,45.02994537,-93.3146286,478.1000(c),Snow emergency parking restrictions - odd number address,Victory,Camden,4,Xerxes,3,1
-93.21779633,44.92765045,3776,271118346597,2018-02-26T00:00:00.000Z,4128 38TH AVE S,44.92765045,-93.21779633,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.25868225,44.92758942,3777,271118341980,2018-02-26T00:00:00.000Z,4136 11TH AVE S,44.92758942,-93.25868225,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.26374817,44.92751694,3778,271118356969,2018-02-26T00:00:00.000Z,4136 COLUMBUS AVE S,44.92751694,-93.26374817,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.23471069,44.92762756,3779,271118353248,2018-02-26T00:00:00.000Z,4138 26TH AVE S,44.92762756,-93.23471069,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.23967743,44.98282242,3780,271118358549,2018-02-26T00:00:00.000Z,414 11TH AVE SE,44.98282242,-93.23967743,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.24755859,44.98762894,3781,271118344210,2018-02-26T00:00:00.000Z,414 6TH ST SE,44.98762894,-93.24755859,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.23711395,44.92761612,3782,271118355018,2018-02-26T00:00:00.000Z,4140 24TH AVE S,44.92761612,-93.23711395,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.28942108,45.03065872,3783,271118361214,2018-02-26T00:00:00.000Z,4142 ALDRICH AVE N,45.03065872,-93.28942108,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.23342133,44.92749023,3784,271118353255,2018-02-26T00:00:00.000Z,4144 27TH AVE S,44.92749023,-93.23342133,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.28567505,44.92725372,3785,271118356701,2018-02-26T00:00:00.000Z,4144 HARRIET AVE S,44.92725372,-93.28567505,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.22571564,44.92730331,3786,271118342357,2018-02-26T00:00:00.000Z,4148 32ND AVE S,44.92730331,-93.22571564,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.29963684,44.9422226,3787,271118357161,2018-02-26T00:00:00.000Z,4152 PLEASANT AVE,44.9422226,-93.29963684,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.22567749,44.92712021,3788,271118342358,2018-02-26T00:00:00.000Z,4154 32ND AVE S,44.92712021,-93.22567749,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.23963928,44.98286057,3789,271118358550,2018-02-26T00:00:00.000Z,416 11TH AVE SE,44.98286057,-93.23963928,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.2696991,44.94496536,3790,271118352423,2018-02-26T00:00:00.000Z,416 32ND ST E,44.94496536,-93.2696991,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Xerxes,2,5
-93.25713348,44.99308014,3791,271118343694,2018-02-26T00:00:00.000Z,416 4TH AVE NE,44.99308014,-93.25713348,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony West,Northeast,3,Xerxes,2,2
-93.24745178,44.98773956,3792,271118344209,2018-02-26T00:00:00.000Z,416 6TH ST SE,44.98773956,-93.24745178,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.246962,44.988542,3793,271118356254,2018-02-26T00:00:00.000Z,416 7TH ST SE,44.988542,-93.246962,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.243403,44.984229,3794,271118356196,2018-02-26T00:00:00.000Z,416 8TH AVE SE,44.984229,-93.243403,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.24575806,44.97072983,3795,271118359068,2018-02-27T00:00:00.000Z,417 19TH AVE S,44.97072983,-93.24575806,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,6,Xerxes,3,4
-93.23946381,44.98271942,3796,271118358551,2018-02-26T00:00:00.000Z,418 11TH AVE SE,44.98271942,-93.23946381,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.30197144,44.9821434,3797,271118338562,2018-02-26T00:00:00.000Z,418 KNOX AVE N,44.9821434,-93.30197144,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Xerxes,2,3
-93.24604034,44.96937561,3798,271118359067,2018-02-27T00:00:00.000Z,419 19TH AVE S,44.96937561,-93.24604034,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,6,Xerxes,3,4
-93.23946381,44.98271942,3799,271118358552,2018-02-26T00:00:00.000Z,420 11TH AVE SE,44.98271942,-93.23946381,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.28455353,44.96062469,3800,271118356474,2018-02-26T00:00:00.000Z,420 22ND ST W,44.96062469,-93.28455353,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,Xerxes,2,3
-93.28508759,44.94476318,3801,271118355035,2018-02-26T00:00:00.000Z,420 32ND ST W,44.94476318,-93.28508759,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.248189,44.986426,3802,271118356242,2018-02-26T00:00:00.000Z,420 5TH ST SE,44.986426,-93.248189,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.24642181,44.98565674,3803,271118356181,2018-02-26T00:00:00.000Z,420 6TH AVE SE,44.98565674,-93.24642181,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.30196381,44.98219681,3804,271118338563,2018-02-26T00:00:00.000Z,420 KNOX AVE N,44.98219681,-93.30196381,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Xerxes,2,3
-93.21622467,44.92696762,3805,271118346595,2018-02-26T00:00:00.000Z,4200 39TH AVE S,44.92696762,-93.21622467,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.21245575,44.89979935,3806,271118355026,2018-02-26T00:00:00.000Z,4202 57TH ST E,44.89979935,-93.21245575,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,Xerxes,2,6
-93.25870514,44.92665482,3807,271118341979,2018-02-26T00:00:00.000Z,4204 11TH AVE S,44.92665482,-93.25870514,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,Xerxes,2,6
-93.27668762,44.92670059,3808,271118355160,2018-02-26T00:00:00.000Z,4204 1ST AVE S,44.92670059,-93.27668762,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.22958374,44.92660141,3809,271118354636,2018-02-26T00:00:00.000Z,4204 30TH AVE S,44.92660141,-93.22958374,478.1000(b),Snow emergency parking restrictions - even number address,Ericsson,Nokomis,12,Xerxes,2,6
-93.29450226,45.03183365,3810,271118361270,2018-02-26T00:00:00.000Z,4206 EMERSON AVE N,45.03183365,-93.29450226,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.24616241,44.96940613,3811,271118359066,2018-02-27T00:00:00.000Z,421 19TH AVE S,44.96940613,-93.24616241,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,6,Xerxes,3,4
-93.26892853,44.94500732,3812,271118349101,2018-02-27T00:00:00.000Z,421 32ND ST E,44.94500732,-93.26892853,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Xerxes,3,5
-93.29450226,45.03197479,3813,271118361320,2018-02-27T00:00:00.000Z,4211 EMERSON AVE N,45.03197479,-93.29450226,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,Xerxes,3,1
-93.26626587,44.9263649,3814,271118358295,2018-02-26T00:00:00.000Z,4212 OAKLAND AVE S,44.9263649,-93.26626587,478.1000(b),Snow emergency parking restrictions - even number address,Regina,Nokomis,8,Xerxes,2,5
-93.25754547,44.92633438,3815,271118341978,2018-02-26T00:00:00.000Z,4218 12TH AVE S,44.92633438,-93.25754547,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,Xerxes,2,6
-93.21661377,44.92651749,3816,271118346596,2018-02-26T00:00:00.000Z,4218 39TH AVE S,44.92651749,-93.21661377,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.28528595,44.960495,3817,271118356473,2018-02-26T00:00:00.000Z,422 22ND ST W,44.960495,-93.28528595,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,Xerxes,2,3
-93.25699615,44.9939537,3818,271118355294,2018-02-26T00:00:00.000Z,422 5TH ST NE,44.9939537,-93.25699615,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony West,Northeast,3,Xerxes,2,2
-93.24987793,44.92589569,3819,271118359721,2018-02-26T00:00:00.000Z,4220 17TH AVE S,44.92589569,-93.24987793,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,Xerxes,2,6
-93.24481201,44.92608643,3820,271118352868,2018-02-26T00:00:00.000Z,4222 19TH AVE S,44.92608643,-93.24481201,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.29056549,45.0323143,3821,271118361238,2018-02-26T00:00:00.000Z,4222 BRYANT AVE N,45.0323143,-93.29056549,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.29984283,45.03205109,3822,271118344348,2018-02-26T00:00:00.000Z,4222 IRVING AVE N,45.03205109,-93.29984283,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.21656799,44.92624283,3823,271118359755,2018-02-27T00:00:00.000Z,4229 39TH AVE S,44.92624283,-93.21656799,478.1000(c),Snow emergency parking restrictions - odd number address,Hiawatha,Longfellow,12,Xerxes,3,6
-93.25115204,44.92595673,3824,271118359710,2018-02-26T00:00:00.000Z,4230 16TH AVE S,44.92595673,-93.25115204,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,Xerxes,2,6
-93.26628113,44.92589951,3825,271118358294,2018-02-26T00:00:00.000Z,4232 OAKLAND AVE S,44.92589951,-93.26628113,478.1000(b),Snow emergency parking restrictions - even number address,Regina,Nokomis,8,Xerxes,2,5
-93.27668762,44.92569733,3826,271118355161,2018-02-26T00:00:00.000Z,4238 1ST AVE S,44.92569733,-93.27668762,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.26883698,44.92560959,3827,271118356928,2018-02-26T00:00:00.000Z,4238 5TH AVE S,44.92560959,-93.26883698,478.1000(b),Snow emergency parking restrictions - even number address,Regina,Nokomis,8,Xerxes,2,5
-93.26126099,44.92559433,3828,271118342003,2018-02-26T00:00:00.000Z,4238 ELLIOT AVE,44.92559433,-93.26126099,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,Xerxes,2,6
-93.29456329,45.03297043,3829,271118361269,2018-02-26T00:00:00.000Z,4238 EMERSON AVE N,45.03297043,-93.29456329,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.30449677,44.98232269,3830,271118338573,2018-02-26T00:00:00.000Z,424 MORGAN AVE N,44.98232269,-93.30449677,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Xerxes,2,3
-93.28929138,44.92547226,3831,271118356697,2018-02-26T00:00:00.000Z,4240 ALDRICH AVE S,44.92547226,-93.28929138,478.1000(b),Snow emergency parking restrictions - even number address,East Harriet,Southwest,13,Xerxes,2,5
-93.29963684,44.9422226,3832,271118352718,2018-02-26T00:00:00.000Z,4242 GARFIELD AVE S,44.9422226,-93.29963684,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.28057861,44.92554092,3833,271118342825,2018-02-26T00:00:00.000Z,4242 WENTWORTH AVE S,44.92554092,-93.28057861,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.29450989,45.03316116,3834,271118361268,2018-02-26T00:00:00.000Z,4248 EMERSON AVE N,45.03316116,-93.29450989,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.245624,44.969061,3835,271118350439,2018-02-27T00:00:00.000Z,425 19TH AVE S,44.969061,-93.245624,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,6,Xerxes,3,4
-93.25115967,44.92551041,3836,271118359711,2018-02-26T00:00:00.000Z,4250 16TH AVE S,44.92551041,-93.25115967,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,Xerxes,2,6
-93.2993927,45.03293991,3837,271118344349,2018-02-26T00:00:00.000Z,4250 IRVING AVE N,45.03293991,-93.2993927,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.21536255,44.92531586,3838,271118345984,2018-02-26T00:00:00.000Z,4252 40TH AVE S,44.92531586,-93.21536255,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
