"FID";"snow_emergency_name";"citation";"service_date";"address";"latitude";"longitude";"day_id";"ordinance_id";"ordinance_desc";"ward";"neighborhood";"community";"tow_district"
3553;"Xerxes";271118355741;"2018-02-26 00:00:00";"3734 15TH AVE S";44.935;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3554;"Xerxes";271118342025;"2018-02-26 00:00:00";"3734 ELLIOT AVE";44.935;-93.261;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3555;"Xerxes";271118341988;"2018-02-26 00:00:00";"3736 11TH AVE S";44.935;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3556;"Xerxes";271118341570;"2018-02-26 00:00:00";"3736 14TH AVE S";44.935;-93.255;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3557;"Xerxes";271118356974;"2018-02-26 00:00:00";"3738 COLUMBUS AVE S";44.935;-93.264;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
3558;"Xerxes";271118356883;"2018-02-26 00:00:00";"3742 HUMBOLDT AVE N";45.023;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3559;"Xerxes";271118354641;"2018-02-26 00:00:00";"3742 SNELLING AVE S";44.935;-93.226;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3560;"Xerxes";271118362041;"2018-02-26 00:00:00";"3744 LOGAN AVE N";45.023;-93.303;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3561;"Xerxes";271118362073;"2018-02-26 00:00:00";"3744 NEWTON AVE N";45.024;-93.306;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3562;"Xerxes";271118354642;"2018-02-26 00:00:00";"3744 SNELLING AVE S";44.935;-93.226;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3563;"Xerxes";271118342000;"2018-02-26 00:00:00";"3746 10TH AVE S";44.935;-93.26;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3564;"Xerxes";271118341987;"2018-02-26 00:00:00";"3746 11TH AVE S";44.935;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3565;"Xerxes";271118361281;"2018-02-26 00:00:00";"3746 EMERSON AVE N";45.024;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3566;"Xerxes";271118362070;"2018-02-26 00:00:00";"3746 MORGAN AVE N";45.024;-93.305;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3567;"Xerxes";271118362071;"2018-02-26 00:00:00";"3746 NEWTON AVE N";45.024;-93.306;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3568;"Xerxes";271118362072;"2018-02-26 00:00:00";"3746 NEWTON AVE N";45.024;-93.306;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3569;"Xerxes";271118341986;"2018-02-26 00:00:00";"3748 11TH AVE S";44.934;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3570;"Xerxes";271118341973;"2018-02-26 00:00:00";"3748 12TH AVE S";44.935;-93.257;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3571;"Xerxes";271118359724;"2018-02-26 00:00:00";"3748 17TH AVE S";44.935;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3572;"Xerxes";271118356691;"2018-02-26 00:00:00";"3748 ALDRICH AVE S";44.935;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
3573;"Xerxes";271118342024;"2018-02-26 00:00:00";"3748 ELLIOT AVE";44.934;-93.261;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
3574;"Xerxes";271118361280;"2018-02-26 00:00:00";"3748 EMERSON AVE N";45.024;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3575;"Xerxes";271118354964;"2018-02-26 00:00:00";"3748 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3576;"Xerxes";271118361264;"2018-02-26 00:00:00";"3750 DUPONT AVE N";45.024;-93.293;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"McKinley";"Camden";1
3577;"Xerxes";271118356900;"2018-02-26 00:00:00";"3750 JAMES AVE N";45.018;-93.301;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Folwell";"Camden";1
3578;"Xerxes";271118362107;"2018-02-27 00:00:00";"3753 NEWTON AVE N";45.024;-93.306;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Folwell";"Camden";1
3579;"Xerxes";271118359356;"2018-02-26 00:00:00";"3754 WASHBURN AVE N";45.024;-93.317;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Cleveland";"Camden";1
3580;"Xerxes";271118354643;"2018-02-26 00:00:00";"3756 SNELLING AVE S";44.935;-93.226;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3581;"Xerxes";271118354644;"2018-02-26 00:00:00";"3758 SNELLING AVE S";44.934;-93.226;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3582;"Xerxes";271118354645;"2018-02-26 00:00:00";"3760 SNELLING AVE S";44.934;-93.226;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3583;"Xerxes";271118362108;"2018-02-27 00:00:00";"3783 NEWTON AVE N";45.022;-93.306;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Folwell";"Camden";1
3584;"Xerxes";271118348285;"2018-02-26 00:00:00";"3802 37TH AVE S";44.934;-93.219;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3585;"Xerxes";271118341985;"2018-02-26 00:00:00";"3804 11TH AVE S";44.934;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3586;"Xerxes";271118348284;"2018-02-26 00:00:00";"3804 37TH AVE S";44.934;-93.219;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3587;"Xerxes";271118346594;"2018-02-26 00:00:00";"3804 39TH AVE S";44.934;-93.217;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3588;"Xerxes";271118361233;"2018-02-26 00:00:00";"3804 BRYANT AVE N";45.024;-93.291;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3589;"Xerxes";271118342023;"2018-02-26 00:00:00";"3804 ELLIOT AVE";44.934;-93.261;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3590;"Xerxes";271118359707;"2018-02-26 00:00:00";"3806 16TH AVE S";44.934;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3591;"Xerxes";271118361246;"2018-02-26 00:00:00";"3806 COLFAX AVE N";45.024;-93.292;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3592;"Xerxes";271118361265;"2018-02-26 00:00:00";"3806 DUPONT AVE N";45.024;-93.293;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3593;"Xerxes";271118342022;"2018-02-26 00:00:00";"3806 ELLIOT AVE";44.934;-93.261;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3594;"Xerxes";271118354198;"2018-02-26 00:00:00";"3808 RUSSELL AVE N";45.024;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Cleveland";"Camden";1
3595;"Xerxes";271118359733;"2018-02-26 00:00:00";"3812 18TH AVE S";44.933;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3596;"Xerxes";271118354320;"2018-02-26 00:00:00";"3812 22ND AVE S";44.934;-93.241;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Standish";"Powderhorn";6
3597;"Xerxes";271118334129;"2018-02-26 00:00:00";"3814 42ND ST W";44.929;-93.328;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";13;"Linden Hills";"Southwest";5
3598;"Xerxes";271118361315;"2018-02-27 00:00:00";"3815 COLFAX AVE N";45.025;-93.292;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Webber - Camden";"Camden";1
3599;"Xerxes";271118356973;"2018-02-26 00:00:00";"3816 COLUMBUS AVE S";44.933;-93.264;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3600;"Xerxes";271118341984;"2018-02-26 00:00:00";"3818 11TH AVE S";44.933;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3601;"Xerxes";271118361245;"2018-02-26 00:00:00";"3818 COLFAX AVE N";45.025;-93.292;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3602;"Xerxes";271118341983;"2018-02-26 00:00:00";"3820 11TH AVE S";44.933;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3603;"Xerxes";271118354965;"2018-02-26 00:00:00";"3820 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3604;"Xerxes";271118359708;"2018-02-26 00:00:00";"3822 16TH AVE S";44.933;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3605;"Xerxes";271118342001;"2018-02-26 00:00:00";"3824 10TH AVE S";44.933;-93.26;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3606;"Xerxes";271118356933;"2018-02-26 00:00:00";"3824 5TH AVE S";44.933;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3607;"Xerxes";271118356972;"2018-02-26 00:00:00";"3824 COLUMBUS AVE S";44.933;-93.264;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3608;"Xerxes";271118356874;"2018-02-26 00:00:00";"3824 GIRARD AVE N";45.025;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3609;"Xerxes";271118358299;"2018-02-26 00:00:00";"3824 OAKLAND AVE S";44.933;-93.266;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3610;"Xerxes";271118352722;"2018-02-26 00:00:00";"3828 GARFIELD AVE S";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3611;"Xerxes";271118354966;"2018-02-26 00:00:00";"3828 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3612;"Xerxes";271118341952;"2018-02-26 00:00:00";"3830 14TH AVE S";44.933;-93.255;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3613;"Xerxes";271118361218;"2018-02-26 00:00:00";"3830 ALDRICH AVE N";45.025;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3614;"Xerxes";271118361219;"2018-02-26 00:00:00";"3830 ALDRICH AVE N";45.024;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"McKinley";"Camden";1
3615;"Xerxes";271118361244;"2018-02-26 00:00:00";"3830 COLFAX AVE N";45.025;-93.292;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3616;"Xerxes";271118354967;"2018-02-26 00:00:00";"3830 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3617;"Xerxes";271118346604;"2018-02-26 00:00:00";"3832 38TH AVE S";44.933;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3618;"Xerxes";271118361234;"2018-02-26 00:00:00";"3834 BRYANT AVE N";45.025;-93.291;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3619;"Xerxes";271118341982;"2018-02-26 00:00:00";"3836 11TH AVE S";44.933;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3620;"Xerxes";271118359723;"2018-02-26 00:00:00";"3836 17TH AVE S";44.933;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3621;"Xerxes";271118341953;"2018-02-26 00:00:00";"3838 14TH AVE S";44.933;-93.255;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3622;"Xerxes";271118359722;"2018-02-26 00:00:00";"3838 17TH AVE S";44.932;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3623;"Xerxes";271118361217;"2018-02-26 00:00:00";"3838 ALDRICH AVE N";45.025;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3624;"Xerxes";271118361278;"2018-02-26 00:00:00";"3838 EMERSON AVE N";45.025;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3625;"Xerxes";271118357155;"2018-02-26 00:00:00";"3838 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3626;"Xerxes";271118361279;"2018-02-26 00:00:00";"3840 EMERSON AVE N";45.025;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3627;"Xerxes";271118352869;"2018-02-26 00:00:00";"3842 20TH AVE S";44.933;-93.244;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Standish";"Powderhorn";6
3628;"Xerxes";271118352870;"2018-02-26 00:00:00";"3842 20TH AVE S";44.933;-93.244;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Standish";"Powderhorn";6
3629;"Xerxes";271118357156;"2018-02-26 00:00:00";"3842 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3630;"Xerxes";271118341981;"2018-02-26 00:00:00";"3844 11TH AVE S";44.933;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3631;"Xerxes";271118355051;"2018-02-26 00:00:00";"3846 SHERIDAN AVE N";45.026;-93.312;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Victory";"Camden";1
3632;"Xerxes";271118361277;"2018-02-26 00:00:00";"3850 EMERSON AVE N";45.025;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3633;"Xerxes";271118359375;"2018-02-27 00:00:00";"3851 SHERIDAN AVE N";45.026;-93.312;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Victory";"Camden";1
3634;"Xerxes";271118356971;"2018-02-26 00:00:00";"3852 COLUMBUS AVE S";44.933;-93.264;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3635;"Xerxes";271118355052;"2018-02-26 00:00:00";"3858 SHERIDAN AVE N";45.026;-93.312;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Victory";"Camden";1
3636;"Xerxes";271118356932;"2018-02-26 00:00:00";"3900 5TH AVE S";44.932;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3637;"Xerxes";271118358273;"2018-02-26 00:00:00";"3902 CLINTON AVE S";44.932;-93.271;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3638;"Xerxes";271118345985;"2018-02-26 00:00:00";"3904 40TH AVE S";44.932;-93.215;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3639;"Xerxes";271118359732;"2018-02-26 00:00:00";"3906 18TH AVE S";44.932;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3640;"Xerxes";271118356692;"2018-02-26 00:00:00";"3908 ALDRICH AVE S";44.932;-93.29;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
3641;"Xerxes";271118357325;"2018-02-26 00:00:00";"3910 BOARDMAN ST E";44.904;-93.216;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Morris Park";"Nokomis";6
3642;"Xerxes";271118361276;"2018-02-26 00:00:00";"3910 EMERSON AVE N";45.026;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3643;"Xerxes";271118359731;"2018-02-26 00:00:00";"3912 18TH AVE S";44.932;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3644;"Xerxes";271118356931;"2018-02-26 00:00:00";"3912 5TH AVE S";44.932;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3645;"Xerxes";271118356693;"2018-02-26 00:00:00";"3912 ALDRICH AVE S";44.932;-93.29;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
3646;"Xerxes";271118359730;"2018-02-26 00:00:00";"3914 18TH AVE S";44.932;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3647;"Xerxes";271118361216;"2018-02-26 00:00:00";"3914 ALDRICH AVE N";45.026;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3648;"Xerxes";271118359729;"2018-02-26 00:00:00";"3916 18TH AVE S";44.931;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3649;"Xerxes";271118353251;"2018-02-26 00:00:00";"3916 26TH AVE S";44.932;-93.235;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Standish";"Powderhorn";6
3650;"Xerxes";271118361235;"2018-02-26 00:00:00";"3918 BRYANT AVE N";45.026;-93.291;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3651;"Xerxes";271118361266;"2018-02-26 00:00:00";"3918 DUPONT AVE N";45.026;-93.293;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3652;"Xerxes";271118349092;"2018-02-26 00:00:00";"3920 33RD ST E";44.943;-93.215;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Cooper";"Longfellow";6
3653;"Xerxes";271118356930;"2018-02-26 00:00:00";"3920 5TH AVE S";44.932;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3654;"Xerxes";271118361275;"2018-02-26 00:00:00";"3922 EMERSON AVE N";45.027;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3655;"Xerxes";271118355066;"2018-02-26 00:00:00";"3922 UPTON AVE N";45.026;-93.315;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Victory";"Camden";1
3656;"Xerxes";271118361236;"2018-02-26 00:00:00";"3926 BRYANT AVE N";45.026;-93.291;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3657;"Xerxes";271118361274;"2018-02-26 00:00:00";"3926 EMERSON AVE N";45.027;-93.294;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3658;"Xerxes";271118356929;"2018-02-26 00:00:00";"3928 5TH AVE S";44.931;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3659;"Xerxes";271118356694;"2018-02-26 00:00:00";"3928 ALDRICH AVE S";44.932;-93.29;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
3660;"Xerxes";271118343270;"2018-02-26 00:00:00";"3928 VAN NEST AVE S";44.931;-93.279;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"King Field";"Southwest";5
3661;"Xerxes";271118357157;"2018-02-26 00:00:00";"3934 PLEASANT AVE";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3662;"Xerxes";271118358274;"2018-02-26 00:00:00";"3936 CLINTON AVE S";44.931;-93.271;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3663;"Xerxes";271118359709;"2018-02-26 00:00:00";"3938 16TH AVE S";44.931;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3664;"Xerxes";271118361309;"2018-02-27 00:00:00";"3939 ALDRICH AVE N";45.027;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Webber - Camden";"Camden";1
3665;"Xerxes";271118348286;"2018-02-26 00:00:00";"3940 37TH AVE S";44.931;-93.219;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3666;"Xerxes";271118348287;"2018-02-26 00:00:00";"3940 37TH AVE S";44.931;-93.219;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Howe";"Longfellow";6
3667;"Xerxes";271118359728;"2018-02-26 00:00:00";"3942 18TH AVE S";44.931;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3668;"Xerxes";271118342716;"2018-02-27 00:00:00";"3945 13TH AVE S";44.931;-93.257;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Bancroft";"Powderhorn";6
3669;"Xerxes";271118358298;"2018-02-26 00:00:00";"3946 OAKLAND AVE S";44.931;-93.266;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3670;"Xerxes";271118356695;"2018-02-26 00:00:00";"3948 ALDRICH AVE S";44.931;-93.29;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
3671;"Xerxes";271118358297;"2018-02-26 00:00:00";"3948 OAKLAND AVE S";44.931;-93.266;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
3672;"Xerxes";271118355053;"2018-02-26 00:00:00";"3948 SHERIDAN AVE N";45.027;-93.312;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Victory";"Camden";1
3673;"Xerxes";271118361237;"2018-02-26 00:00:00";"3950 BRYANT AVE N";45.027;-93.291;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3674;"Xerxes";271118352721;"2018-02-26 00:00:00";"3952 GARFIELD AVE S";44.942;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
3675;"Xerxes";271118356875;"2018-02-26 00:00:00";"3954 GIRARD AVE N";45.027;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Webber - Camden";"Camden";1
3676;"Xerxes";271118359559;"2018-02-26 00:00:00";"4 25TH ST E";44.957;-93.278;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"Whittier";"Powderhorn";3
3677;"Xerxes";271118359849;"2018-02-26 00:00:00";"4 37TH ST E";44.936;-93.278;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"King Field";"Southwest";5
3678;"Xerxes";271118343925;"2018-02-26 00:00:00";"4 43RD ST W";44.925;-93.278;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";8;"King Field";"Southwest";5
3679;"Xerxes";271118354583;"2018-02-25 00:00:00";"4 4TH ST SE";44.988;-93.255;1;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";3;"Nicollet Island - East Bank";"University";4
3680;"Xerxes";271118348625;"2018-02-26 00:00:00";"4 DELL PL";44.966;-93.286;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Loring Park";"Central";3
3681;"Xerxes";271118360429;"2018-02-26 00:00:00";"4 RIVER TERRACE COURT";44.956;-93.209;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Prospect Park - East River Road";"University";4
3682;"Xerxes";271118353137;"2018-02-25 00:00:00";"4 UNIVERSITY AVE SE";44.988;-93.256;1;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";3;"Nicollet Island - East Bank";"University";4
3683;"Xerxes";271118341138;"2018-02-26 00:00:00";"40 32ND ST E";44.945;-93.277;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
3684;"Xerxes";271118359854;"2018-02-26 00:00:00";"40 43RD ST E";44.925;-93.277;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"King Field";"Southwest";5
3685;"Xerxes";271118342214;"2018-02-26 00:00:00";"400 34TH ST W";44.941;-93.284;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
3686;"Xerxes";271118359845;"2018-02-26 00:00:00";"400 37TH ST W";44.936;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"King Field";"Southwest";5
3687;"Xerxes";271118343922;"2018-02-26 00:00:00";"400 39TH ST W";44.932;-93.285;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";8;"King Field";"Southwest";5
3688;"Xerxes";271118356198;"2018-02-26 00:00:00";"400 8TH AVE SE";44.984;-93.244;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
3689;"Xerxes";271118348629;"2018-02-26 00:00:00";"400 CLIFTON AVE";44.967;-93.285;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Loring Park";"Central";3
3690;"Xerxes";271118352565;"2018-02-26 00:00:00";"400 CLINTON AVE S";44.967;-93.285;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Loring Park";"Central";3
3691;"Xerxes";271118335857;"2018-02-26 00:00:00";"400 HUMBOLDT AVE N";44.982;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Harrison";"Near North";3
3692;"Xerxes";271118341974;"2018-02-26 00:00:00";"4002 12TH AVE S";44.93;-93.258;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
3693;"Xerxes";271118341954;"2018-02-26 00:00:00";"4002 14TH AVE S";44.93;-93.255;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
