"FID";"snow_emergency_name";"citation";"service_date";"address";"latitude";"longitude";"day_id";"ordinance_id";"ordinance_desc";"ward";"neighborhood";"community";"tow_district"
2609;"Yardville";271118352674;"2018-02-25 00:00:00";"3029 30TH AVE S";44.947;-93.228;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";2;"Longfellow";"Longfellow";6
2610;"Yardville";271118354560;"2018-02-25 00:00:00";"3029 5TH AVE S";44.947;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2611;"Yardville";271118336991;"2018-02-25 00:00:00";"3029 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2612;"Yardville";271118348377;"2018-02-25 00:00:00";"3029 COLUMBUS AVE S";44.947;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2613;"Yardville";271118356555;"2018-02-25 00:00:00";"3029 GARFIELD AVE S";44.947;-93.287;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2614;"Yardville";271118338358;"2018-02-25 00:00:00";"3029 HARRIET AVE S";44.947;-93.286;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2615;"Yardville";271118329049;"2018-02-25 00:00:00";"3029 JAMES AVE S";44.947;-93.303;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"ECCO";"Calhoun Isle";5
2616;"Yardville";271118341202;"2018-02-25 00:00:00";"3029 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2617;"Yardville";271118351381;"2018-02-25 00:00:00";"303 18TH ST E";44.965;-93.273;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";6;"Steven's Square - Loring Heights";"Central";3
2618;"Yardville";271118351365;"2018-02-25 00:00:00";"303 19TH ST E";44.964;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";6;"Steven's Square - Loring Heights";"Central";3
2619;"Yardville";271118354282;"2018-02-25 00:00:00";"303 29TH ST E";44.95;-93.273;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";6;"Phillips West";"Phillips";3
2620;"Yardville";271118345254;"2018-02-25 00:00:00";"303 34TH ST E";44.941;-93.273;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2621;"Yardville";271118324566;"2018-02-25 00:00:00";"303 61ST ST E";44.892;-93.273;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";11;"Diamond Lake";"Nokomis";5
2622;"Yardville";271118349969;"2018-02-25 00:00:00";"303 8TH AVE SE";44.983;-93.245;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";3;"Marcy Holmes";"University";4
2623;"Yardville";271118349901;"2018-02-25 00:00:00";"303 RIDGEWOOD AVE S";44.964;-93.283;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";7;"Steven's Square - Loring Heights";"Central";3
2624;"Yardville";271118349912;"2018-02-24 00:00:00";"3030 15TH AVE S";44.947;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2625;"Yardville";271118351658;"2018-02-24 00:00:00";"3030 18TH AVE S";44.947;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2626;"Yardville";271118349483;"2018-02-24 00:00:00";"3030 29TH AVE S";44.947;-93.23;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Longfellow";"Longfellow";6
2627;"Yardville";271118350754;"2018-02-24 00:00:00";"3030 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2628;"Yardville";271118347193;"2018-02-24 00:00:00";"3030 KNOX AVE S";44.947;-93.305;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
2629;"Yardville";271118353474;"2018-02-25 00:00:00";"3031 18TH AVE S";44.947;-93.249;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2630;"Yardville";271118350046;"2018-02-25 00:00:00";"3031 22ND AVE S";44.947;-93.241;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2631;"Yardville";271118348376;"2018-02-25 00:00:00";"3031 COLUMBUS AVE S";44.947;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2632;"Yardville";271118343052;"2018-02-25 00:00:00";"3031 OAKLAND AVE S";44.947;-93.266;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2633;"Yardville";271118341203;"2018-02-25 00:00:00";"3031 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2634;"Yardville";271118356567;"2018-02-25 00:00:00";"3031 PLEASANT AVE";44.947;-93.283;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2635;"Yardville";271118349911;"2018-02-24 00:00:00";"3032 15TH AVE S";44.947;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2636;"Yardville";271118342524;"2018-02-24 00:00:00";"3032 19TH AVE S";44.947;-93.245;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2637;"Yardville";271118354464;"2018-02-24 00:00:00";"3032 ALDRICH AVE S";44.947;-93.29;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2638;"Yardville";271118346208;"2018-02-24 00:00:00";"3032 ELLIOT AVE";44.947;-93.261;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2639;"Yardville";271118348208;"2018-02-24 00:00:00";"3032 FREMONT AVE S";44.947;-93.296;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
2640;"Yardville";271118350753;"2018-02-24 00:00:00";"3032 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2641;"Yardville";271118344664;"2018-02-24 00:00:00";"3032 GIRARD AVE N";45.012;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
2642;"Yardville";271118349228;"2018-02-24 00:00:00";"3032 JAMES AVE S";44.947;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2643;"Yardville";271118341885;"2018-02-24 00:00:00";"3032 LONGFELLOW AVE S";44.947;-93.246;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2644;"Yardville";271118353473;"2018-02-25 00:00:00";"3033 18TH AVE S";44.947;-93.249;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2645;"Yardville";271118354559;"2018-02-25 00:00:00";"3033 5TH AVE S";44.947;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2646;"Yardville";271118336992;"2018-02-25 00:00:00";"3033 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2647;"Yardville";271118338359;"2018-02-25 00:00:00";"3033 HARRIET AVE S";44.947;-93.286;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2648;"Yardville";271118343051;"2018-02-25 00:00:00";"3033 OAKLAND AVE S";44.947;-93.267;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2649;"Yardville";271118341204;"2018-02-25 00:00:00";"3033 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2650;"Yardville";271118347133;"2018-02-24 00:00:00";"3034 13TH AVE S";44.947;-93.256;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2651;"Yardville";271118342525;"2018-02-24 00:00:00";"3034 19TH AVE S";44.947;-93.245;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2652;"Yardville";271118349484;"2018-02-24 00:00:00";"3034 29TH AVE S";44.947;-93.23;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Longfellow";"Longfellow";6
2653;"Yardville";271118354465;"2018-02-24 00:00:00";"3034 ALDRICH AVE S";44.947;-93.289;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2654;"Yardville";271118336830;"2018-02-24 00:00:00";"3034 BENJAMIN ST NE";45.023;-93.229;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Waite Park";"Northeast";2
2655;"Yardville";271118350752;"2018-02-24 00:00:00";"3034 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2656;"Yardville";271118347194;"2018-02-24 00:00:00";"3034 KNOX AVE S";44.947;-93.305;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
2657;"Yardville";271118352393;"2018-02-24 00:00:00";"3034 PLEASANT AVE";44.947;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2658;"Yardville";271118352671;"2018-02-25 00:00:00";"3035 30TH AVE S";44.947;-93.228;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";2;"Longfellow";"Longfellow";6
2659;"Yardville";271118352673;"2018-02-25 00:00:00";"3035 30TH AVE S";44.947;-93.228;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";2;"Longfellow";"Longfellow";6
2660;"Yardville";271118350959;"2018-02-25 00:00:00";"3035 49TH ST E";44.914;-93.228;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";12;"Keewaydin";"Nokomis";6
2661;"Yardville";271118336993;"2018-02-25 00:00:00";"3035 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2662;"Yardville";271118343045;"2018-02-25 00:00:00";"3035 CLINTON AVE S";44.947;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2663;"Yardville";271118341205;"2018-02-25 00:00:00";"3035 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2664;"Yardville";271118349910;"2018-02-24 00:00:00";"3036 15TH AVE S";44.947;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2665;"Yardville";271118354466;"2018-02-24 00:00:00";"3036 ALDRICH AVE S";44.947;-93.29;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2666;"Yardville";271118354447;"2018-02-24 00:00:00";"3036 COLFAX AVE S";44.947;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2667;"Yardville";271118350751;"2018-02-24 00:00:00";"3036 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2668;"Yardville";271118349227;"2018-02-24 00:00:00";"3036 JAMES AVE S";44.947;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2669;"Yardville";271118352392;"2018-02-24 00:00:00";"3036 PLEASANT AVE";44.947;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2670;"Yardville";271118352670;"2018-02-25 00:00:00";"3037 30TH AVE S";44.947;-93.228;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";2;"Longfellow";"Longfellow";6
2671;"Yardville";271118354558;"2018-02-25 00:00:00";"3037 5TH AVE S";44.947;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2672;"Yardville";271118336994;"2018-02-25 00:00:00";"3037 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2673;"Yardville";271118343044;"2018-02-25 00:00:00";"3037 CLINTON AVE S";44.947;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2674;"Yardville";271118348373;"2018-02-25 00:00:00";"3037 COLUMBUS AVE S";44.947;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2675;"Yardville";271118355233;"2018-02-25 00:00:00";"3037 FREMONT AVE S";44.947;-93.296;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2676;"Yardville";271118356554;"2018-02-25 00:00:00";"3037 GARFIELD AVE S";44.947;-93.287;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2677;"Yardville";271118343050;"2018-02-25 00:00:00";"3037 OAKLAND AVE S";44.947;-93.267;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2678;"Yardville";271118341206;"2018-02-25 00:00:00";"3037 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2679;"Yardville";271118354467;"2018-02-24 00:00:00";"3038 ALDRICH AVE S";44.946;-93.289;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2680;"Yardville";271118354446;"2018-02-24 00:00:00";"3038 COLFAX AVE S";44.947;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2681;"Yardville";271118350750;"2018-02-24 00:00:00";"3038 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2682;"Yardville";271118352391;"2018-02-24 00:00:00";"3038 PLEASANT AVE";44.947;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2683;"Yardville";271118354557;"2018-02-25 00:00:00";"3039 5TH AVE S";44.947;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2684;"Yardville";271118343043;"2018-02-25 00:00:00";"3039 CLINTON AVE S";44.947;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2685;"Yardville";271118336958;"2018-02-25 00:00:00";"3039 COLFAX AVE S";44.947;-93.292;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2686;"Yardville";271118348375;"2018-02-25 00:00:00";"3039 COLUMBUS AVE S";44.947;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2687;"Yardville";271118356568;"2018-02-25 00:00:00";"3039 PLEASANT AVE";44.947;-93.283;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2688;"Yardville";271118346792;"2018-02-24 00:00:00";"304 19TH ST E";44.964;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
2689;"Yardville";271118335265;"2018-02-24 00:00:00";"304 32ND ST E";44.945;-93.273;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2690;"Yardville";271118344675;"2018-02-24 00:00:00";"304 44TH ST E";44.923;-93.273;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Regina";"Nokomis";5
2691;"Yardville";271118340225;"2018-02-24 00:00:00";"304 4TH AVE SE";44.985;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
2692;"Yardville";271118351439;"2018-02-24 00:00:00";"304 5TH AVE SE";44.985;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
2693;"Yardville";271118347129;"2018-02-24 00:00:00";"3040 12TH AVE S";44.947;-93.258;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2694;"Yardville";271118349917;"2018-02-24 00:00:00";"3040 15TH AVE S";44.947;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2695;"Yardville";271118351630;"2018-02-24 00:00:00";"3040 17TH AVE S";44.947;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2696;"Yardville";271118346626;"2018-02-24 00:00:00";"3040 33RD AVE S";44.947;-93.224;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Longfellow";"Longfellow";6
2697;"Yardville";271118354468;"2018-02-24 00:00:00";"3040 ALDRICH AVE S";44.947;-93.289;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2698;"Yardville";271118344100;"2018-02-24 00:00:00";"3040 CLINTON AVE S";44.947;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2699;"Yardville";271118349225;"2018-02-24 00:00:00";"3040 JAMES AVE S";44.947;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2700;"Yardville";271118352390;"2018-02-24 00:00:00";"3040 PLEASANT AVE";44.947;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2701;"Yardville";271118352669;"2018-02-25 00:00:00";"3041 30TH AVE S";44.947;-93.228;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";2;"Longfellow";"Longfellow";6
2702;"Yardville";271118354556;"2018-02-25 00:00:00";"3041 5TH AVE S";44.947;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2703;"Yardville";271118336995;"2018-02-25 00:00:00";"3041 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2704;"Yardville";271118348374;"2018-02-25 00:00:00";"3041 COLUMBUS AVE S";44.947;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2705;"Yardville";271118356553;"2018-02-25 00:00:00";"3041 GARFIELD AVE S";44.947;-93.287;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2706;"Yardville";271118329050;"2018-02-25 00:00:00";"3041 JAMES AVE S";44.947;-93.303;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"ECCO";"Calhoun Isle";5
2707;"Yardville";271118343049;"2018-02-25 00:00:00";"3041 OAKLAND AVE S";44.947;-93.267;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2708;"Yardville";271118341207;"2018-02-25 00:00:00";"3041 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2709;"Yardville";271118347127;"2018-02-24 00:00:00";"3042 12TH AVE S";44.947;-93.258;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2710;"Yardville";271118349909;"2018-02-24 00:00:00";"3042 15TH AVE S";44.947;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2711;"Yardville";271118354469;"2018-02-24 00:00:00";"3042 ALDRICH AVE S";44.947;-93.289;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2712;"Yardville";271118354445;"2018-02-24 00:00:00";"3042 COLFAX AVE S";44.947;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2713;"Yardville";271118350749;"2018-02-24 00:00:00";"3042 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2714;"Yardville";271118349224;"2018-02-24 00:00:00";"3042 JAMES AVE S";44.947;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2715;"Yardville";271118354555;"2018-02-25 00:00:00";"3043 5TH AVE S";44.947;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2716;"Yardville";271118336996;"2018-02-25 00:00:00";"3043 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2717;"Yardville";271118343042;"2018-02-25 00:00:00";"3043 CLINTON AVE S";44.947;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2718;"Yardville";271118348215;"2018-02-25 00:00:00";"3043 LONGFELLOW AVE S";44.947;-93.246;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2719;"Yardville";271118341208;"2018-02-25 00:00:00";"3043 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2720;"Yardville";271118356569;"2018-02-25 00:00:00";"3043 PLEASANT AVE";44.947;-93.283;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2721;"Yardville";271118347128;"2018-02-24 00:00:00";"3044 12TH AVE S";44.947;-93.258;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2722;"Yardville";271118349918;"2018-02-24 00:00:00";"3044 15TH AVE S";44.947;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2723;"Yardville";271118351657;"2018-02-24 00:00:00";"3044 18TH AVE S";44.947;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2724;"Yardville";271118346370;"2018-02-24 00:00:00";"3044 5TH AVE S";44.947;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2725;"Yardville";271118346371;"2018-02-24 00:00:00";"3044 5TH AVE S";44.931;-93.266;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bryant";"Powderhorn";5
2726;"Yardville";271118354444;"2018-02-24 00:00:00";"3044 COLFAX AVE S";44.947;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2727;"Yardville";271118350748;"2018-02-24 00:00:00";"3044 GARFIELD AVE S";44.947;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2728;"Yardville";271118349223;"2018-02-24 00:00:00";"3044 JAMES AVE S";44.947;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2729;"Yardville";271118339865;"2018-02-25 00:00:00";"3045 11TH AVE S";44.947;-93.259;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2730;"Yardville";271118353471;"2018-02-25 00:00:00";"3045 18TH AVE S";44.947;-93.249;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2731;"Yardville";271118353472;"2018-02-25 00:00:00";"3045 18TH AVE S";44.947;-93.249;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2732;"Yardville";271118350941;"2018-02-25 00:00:00";"3045 21ST AVE S";44.947;-93.242;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2733;"Yardville";271118336997;"2018-02-25 00:00:00";"3045 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2734;"Yardville";271118343041;"2018-02-25 00:00:00";"3045 CLINTON AVE S";44.947;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2735;"Yardville";271118336959;"2018-02-25 00:00:00";"3045 COLFAX AVE S";44.947;-93.292;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2736;"Yardville";271118343048;"2018-02-25 00:00:00";"3045 OAKLAND AVE S";44.947;-93.267;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2737;"Yardville";271118341777;"2018-02-25 00:00:00";"3045 PILLSBURY AVE";44.947;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2738;"Yardville";271118347137;"2018-02-24 00:00:00";"3046 14TH AVE S";44.947;-93.255;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2739;"Yardville";271118351656;"2018-02-24 00:00:00";"3046 18TH AVE S";44.947;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2740;"Yardville";271118341521;"2018-02-25 00:00:00";"3047 14TH AVE S";44.947;-93.255;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2741;"Yardville";271118353470;"2018-02-25 00:00:00";"3047 18TH AVE S";44.947;-93.249;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2742;"Yardville";271118350940;"2018-02-25 00:00:00";"3047 21ST AVE S";44.947;-93.242;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2743;"Yardville";271118349707;"2018-02-24 00:00:00";"2412 FREMONT AVE S";44.959;-93.296;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"East Isles";"Calhoun Isle";3
2744;"Yardville";271118350047;"2018-02-25 00:00:00";"3047 22ND AVE S";44.946;-93.241;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2745;"Yardville";271118336998;"2018-02-25 00:00:00";"3047 ALDRICH AVE S";44.947;-93.289;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2746;"Yardville";271118343040;"2018-02-25 00:00:00";"3047 CLINTON AVE S";44.947;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2747;"Yardville";271118347136;"2018-02-24 00:00:00";"3048 14TH AVE S";44.947;-93.255;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2748;"Yardville";271118353442;"2018-02-25 00:00:00";"3049 16TH AVE S";44.947;-93.251;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
